Total Citation,No Citations,paper file name,author,subject,createdDate,url,error message
"0","0.0000","DAC-2006-12(07)-0683.PDF","Ozcan Ozturk","Optimizing Code Parallelization through a Constraint Network Based Approach","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Optimizing+Code+Parallelization+through+a+Constraint+Network+Based+Approach%22+author%3D%22Ozcan+Ozturk%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(03)-0289.PDF","Chair: Rick Merritt","Interconnects Are Moving From MHz->GHz Should you be afraid? Or… “My Giga Hertz, Does Yours?”","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Interconnects+Are+Moving+From+MHz-%3EGHz+Should+you+be+afraid%3F+Or%E2%80%A6+%E2%80%9CMy+Giga+Hertz%2C+Does+Yours%3F%E2%80%9D%22+author%3D%22Chair%3A+Rick+Merritt%22&btnG=","no cites"
"0","0.0000","DAC-2006-12(05)-0405.PDF","Ahmad A. Al-Yamani","DFT for Controlled-Impedance I/O Buffers","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=DFT+for+Controlled-Impedance+I%2FO+Buffers%22+author%3D%22Ahmad+A.+Al-Yamani%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(07)-0611.PDF","Chair: Tim Fox","Should Our Power Approach Be Current?","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Should+Our+Power+Approach+Be+Current%3F%22+author%3D%22Chair%3A+Tim+Fox%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(02)-0167.PDF","Chair: Dennis C. Wassung","Choosing Flows and Methodologies for SoC Design","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Choosing+Flows+and+Methodologies+for+SoC+Design%22+author%3D%22Chair%3A+Dennis+C.+Wassung%22&btnG=","no cites"
"0","0.0000","DAC-2006-12(03)-0290.PDF","Jyh-Shin Pan","A CMOS SoC for 56/18/16 CD/DVD-dual/RAM Applications","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+CMOS+SoC+for+56%2F18%2F16+CD%2FDVD-dual%2FRAM+Applications%22+author%3D%22Jyh-Shin+Pan%22&btnG=","no cites"
"0","0.0000","DAC-2004-10(07)-0614.PDF","Bo Yang, Ramesh Karri, David A. McGrew","An Architecture Level Optimization Technique for Universal Hash Functions","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=An+Architecture+Level+Optimization+Technique+for+Universal+Hash+Functions%22+author%3D%22Bo+Yang%2C+Ramesh+Karri%2C+David+A.+McGrew%22&btnG=","no cites"
"0","0.0000","DAC-2004-10(07)-0622.PDF","Tom Korsmeyer, Jun Zeng, and Ken Greiner","Design Tools for BioMEMS","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Design+Tools+for+BioMEMS%22+author%3D%22Tom+Korsmeyer%2C+Jun+Zeng%2C+and+Ken+Greiner%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(01)-0069.PDF","Chair:","Tales from the Trenches","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Tales+from+the+Trenches%22+author%3D%22Chair%3A%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(03)-0202.PDF","Xiaoyong Tang","Leakage Power Optimization With Dual-Vth Library In High-Level Synthesis","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Leakage+Power+Optimization+With+Dual-Vth+Library+In+High-Level+Synthesis%22+author%3D%22Xiaoyong+Tang%22&btnG=","no cites"
"0","0.0000","DAC-2004-10(08)-0741.PDF","Navaratnasothie Selvakkumaran, Abhishek Ranjan, Salil Raje, George Karypis","Multi-Resource Aware Partitioning Algorithms for FPGAs with Heterogeneous Resources","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Multi-Resource+Aware+Partitioning+Algorithms+for+FPGAs+with+Heterogeneous+Resources%22+author%3D%22Navaratnasothie+Selvakkumaran%2C+Abhishek+Ranjan%2C+Salil+Raje%2C+George+Karypis%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(01)-0001.PDF","Chair Jay Vleeschhouwer","Leveraging Your Partners (CEO Panel)","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Leveraging+Your+Partners+%28CEO+Panel%29%22+author%3D%22Chair+Jay+Vleeschhouwer%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(02)-0135.PDF","Bo Yang","A Design-for-Test Architecture for Crypto Chips","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=A+Design-for-Test+Architecture+for+Crypto+Chips%22+author%3D%22Bo+Yang%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(07)-0652.PDF","Chirayu S. Amin","How simple can we get?","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=How+simple+can+we+get%3F%22+author%3D%22Chirayu+S.+Amin%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(03)-0270.PDF","Andrey V. Zykov","Novel Microarchitecture Techniques Exploiting Reliability-­Delay Trade-­offs","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Novel+Microarchitecture+Techniques+Exploiting+Reliability-%C2%ADDelay+Trade-%C2%ADoffs%22+author%3D%22Andrey+V.+Zykov%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(07)-0618.PDF","Dexin Li and Pai H. Chou","Application/Architecture Power CoOptimization for Embedded Systems Powered by Renewable Sources","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Application%2FArchitecture+Power+CoOptimization+for+Embedded+Systems+Powered+by+Renewable+Sources%22+author%3D%22Dexin+Li+and+Pai+H.+Chou%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(08)-0700.PDF","Joel Coburn","A New Paradigm for Power Estimation","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=A+New+Paradigm+for+Power+Estimation%22+author%3D%22Joel+Coburn%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(03)-0248.PDF","Yanhong Liu","A New Characterization of Multimedia Workloads for System-level MpSoC Design","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=A+New+Characterization+of+Multimedia+Workloads+for+System-level+MpSoC+Design%22+author%3D%22Yanhong+Liu%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(03)-0274.PDF","Chair: Nic Mokhoff","How to Determine the Necessity for Emerging Solutions","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=How+to+Determine+the+Necessity+for+Emerging+Solutions%22+author%3D%22Chair%3A+Nic+Mokhoff%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(03)-0275.PDF","D. G. Chinnery and K. Keutzer","An ASIC Perspective","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=An+ASIC+Perspective%22+author%3D%22D.+G.+Chinnery+and+K.+Keutzer%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(05)-0491.PDF","Peggy B. McGee","A Lattice­Based Framework for the Classification and Design of Asynchronous Pipelines","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=A+Lattice%C2%ADBased+Framework+for+the+Classification+and+Design+of+Asynchronous+Pipelines%22+author%3D%22Peggy+B.+McGee%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(03)-0281.PDF","Andrew Chang","A Custom Perspective","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=A+Custom+Perspective%22+author%3D%22Andrew+Chang%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(04)-0351.PDF","Chair: Jan Rabaey","GOPS for Cents and MilliWatts","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=GOPS+for+Cents+and+MilliWatts%22+author%3D%22Chair%3A+Jan+Rabaey%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(02)-0168.PDF","Chair: Naveed Sherwani","DFM Rules!","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=DFM+Rules%21%22+author%3D%22Chair%3A+Naveed+Sherwani%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(07)-0628.PDF","Jianli Zhuo","System­Level Energy-­Efficient Dynamic Task Scheduling","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=System%C2%ADLevel+Energy-%C2%ADEfficient+Dynamic+Task+Scheduling%22+author%3D%22Jianli+Zhuo%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(07)-0658.PDF","Yu Cao","An Analytical Modeling Approach","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=An+Analytical+Modeling+Approach%22+author%3D%22Yu+Cao%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(07)-0648.PDF","Arthur Nieuwoudt and Yehia Massoud","Multi­level Approach for Integrated Spiral Inductor Optimization","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Multi%C2%ADlevel+Approach+for+Integrated+Spiral+Inductor+Optimization%22+author%3D%22Arthur+Nieuwoudt+and+Yehia+Massoud%22&btnG=","no cites"
"0","0.0000","DAC-2004-10(07)-0588.PDF","Abhijit Davare, Kelvin Lwin, Alex Kondratyev, Alberto Sangiovanni-Vincentelli","The Efficient Asynchronous Implementation of Synchronous Specifications","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=The+Efficient+Asynchronous+Implementation+of+Synchronous+Specifications%22+author%3D%22Abhijit+Davare%2C+Kelvin+Lwin%2C+Alex+Kondratyev%2C+Alberto+Sangiovanni-Vincentelli%22&btnG=","no cites"
